IP地址,端口,TLS,数据中心,下载速度(MB/s)
104.24.212.217,443,TRUE,N/A,0
104.24.213.163,443,TRUE,N/A,0
104.24.196.151,443,TRUE,N/A,0
104.25.0.91,443,TRUE,N/A,0
104.24.248.204,443,TRUE,N/A,0
104.24.254.60,443,TRUE,N/A,0
104.24.249.13,443,TRUE,N/A,0
104.24.172.144,443,TRUE,N/A,0
104.24.209.21,443,TRUE,N/A,0
104.24.180.48,443,TRUE,N/A,0
104.24.199.234,443,TRUE,N/A,0
104.24.181.43,443,TRUE,N/A,0
104.24.207.37,443,TRUE,N/A,0
104.24.242.178,443,TRUE,N/A,0
104.24.234.158,443,TRUE,N/A,0
104.25.7.111,443,TRUE,N/A,0
104.24.192.19,443,TRUE,N/A,0
104.24.203.250,443,TRUE,N/A,0
104.24.183.127,443,TRUE,N/A,0
104.24.205.120,443,TRUE,N/A,0
104.24.206.156,443,TRUE,N/A,0
104.24.185.228,443,TRUE,N/A,0
104.24.182.17,443,TRUE,N/A,0
104.25.1.104,443,TRUE,N/A,0
162.159.237.75,443,TRUE,N/A,0
198.41.218.18,443,TRUE,N/A,0
104.29.148.243,443,TRUE,N/A,0
172.64.78.249,443,TRUE,N/A,0
104.29.126.71,443,TRUE,N/A,0
162.159.160.158,443,TRUE,N/A,0
104.29.157.99,443,TRUE,N/A,0
104.29.111.11,443,TRUE,N/A,0
104.29.143.103,443,TRUE,N/A,0
104.29.154.28,443,TRUE,N/A,0
104.29.152.44,443,TRUE,N/A,0
104.29.127.78,443,TRUE,N/A,0
104.29.124.201,443,TRUE,N/A,0
104.29.144.22,443,TRUE,N/A,0
104.29.125.123,443,TRUE,N/A,0
104.29.153.194,443,TRUE,N/A,0
104.29.151.114,443,TRUE,N/A,0
104.29.155.233,443,TRUE,N/A,0
104.29.146.104,443,TRUE,N/A,0
104.31.0.66,443,TRUE,N/A,0
104.29.140.24,443,TRUE,N/A,0
104.29.147.77,443,TRUE,N/A,0
104.29.136.211,443,TRUE,N/A,0
104.29.142.126,443,TRUE,N/A,0
104.29.145.241,443,TRUE,N/A,0
